#
#--------------------------------------------------------------------------------
##ASTER 14.06.00 CONCEPT t3 CALCULE LE 10/08/2022 A 00:31:39 DE TYPE TABLE_SDASTER
INTITULE         NOEUD    RESU     NOM_CHAM         NUME_ORDRE   INST         ABSC_CURV    COOR_X       COOR_Y       COOR_Z       SIXX         SIYY         SIZZ         SIXY        
StressInBal      N4198    resImp   SIGM_NOEU                  92  9.10891E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.08604E-05 -1.89073E-05 -8.93621E-06 -1.43535E-07
StressInBal      N4199    resImp   SIGM_NOEU                  92  9.10891E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -9.07996E-06 -1.82473E-05 -8.20899E-06  2.06498E-09
StressInBal      N4200    resImp   SIGM_NOEU                  92  9.10891E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.08536E-05 -1.88849E-05 -8.92773E-06  1.47811E-07
StressInBal      N4201    resImp   SIGM_NOEU                  92  9.10891E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.98923E-05 -2.26489E-05 -1.27043E-05 -3.72154E-07
StressInBal      N4202    resImp   SIGM_NOEU                  92  9.10891E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.86591E-05 -2.96975E-05 -2.00369E-05  3.29641E-07
StressInBal      N4196    resImp   SIGM_NOEU                  93  9.20792E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.80257E-05 -2.89467E-05 -1.96358E-05 -2.84134E-07
StressInBal      N4197    resImp   SIGM_NOEU                  93  9.20792E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.95004E-05 -2.19516E-05 -1.23864E-05  3.78310E-07
StressInBal      N4198    resImp   SIGM_NOEU                  93  9.20792E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.05403E-05 -1.82022E-05 -8.63708E-06 -1.42409E-07
StressInBal      N4199    resImp   SIGM_NOEU                  93  9.20792E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -8.77319E-06 -1.75459E-05 -7.91486E-06  2.03445E-09
StressInBal      N4200    resImp   SIGM_NOEU                  93  9.20792E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.05336E-05 -1.81801E-05 -8.62871E-06  1.46621E-07
StressInBal      N4201    resImp   SIGM_NOEU                  93  9.20792E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.94921E-05 -2.19094E-05 -1.23716E-05 -3.75777E-07
StressInBal      N4202    resImp   SIGM_NOEU                  93  9.20792E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.80093E-05 -2.88853E-05 -1.96125E-05  2.78782E-07
StressInBal      N4196    resImp   SIGM_NOEU                  94  9.30693E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.73859E-05 -2.81494E-05 -1.92185E-05 -2.34420E-07
StressInBal      N4197    resImp   SIGM_NOEU                  94  9.30693E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.91070E-05 -2.12264E-05 -1.20598E-05  3.81747E-07
StressInBal      N4198    resImp   SIGM_NOEU                  94  9.30693E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -1.02264E-05 -1.75117E-05 -8.34400E-06 -1.41289E-07
StressInBal      N4199    resImp   SIGM_NOEU                  94  9.30693E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -8.47263E-06 -1.68591E-05 -7.62677E-06  2.00437E-09
StressInBal      N4200    resImp   SIGM_NOEU                  94  9.30693E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -1.02198E-05 -1.74899E-05 -8.33574E-06  1.45439E-07
StressInBal      N4201    resImp   SIGM_NOEU                  94  9.30693E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.90988E-05 -2.11847E-05 -1.20452E-05 -3.79255E-07
StressInBal      N4202    resImp   SIGM_NOEU                  94  9.30693E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.73697E-05 -2.80888E-05 -1.91956E-05  2.29128E-07
StressInBal      N4196    resImp   SIGM_NOEU                  95  9.40594E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.67563E-05 -2.73674E-05 -1.88087E-05 -1.85889E-07
StressInBal      N4197    resImp   SIGM_NOEU                  95  9.40594E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.87204E-05 -2.05158E-05 -1.17395E-05  3.85043E-07
StressInBal      N4198    resImp   SIGM_NOEU                  95  9.40594E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -9.91873E-06 -1.68355E-05 -8.05686E-06 -1.40175E-07
StressInBal      N4199    resImp   SIGM_NOEU                  95  9.40594E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -8.17819E-06 -1.61866E-05 -7.34460E-06  1.97474E-09
StressInBal      N4200    resImp   SIGM_NOEU                  95  9.40594E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -9.91220E-06 -1.68139E-05 -8.04870E-06  1.44265E-07
StressInBal      N4201    resImp   SIGM_NOEU                  95  9.40594E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.87123E-05 -2.04747E-05 -1.17250E-05 -3.82591E-07
StressInBal      N4202    resImp   SIGM_NOEU                  95  9.40594E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.67403E-05 -2.73076E-05 -1.87860E-05  1.80656E-07
StressInBal      N4196    resImp   SIGM_NOEU                  96  9.50495E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.61366E-05 -2.66005E-05 -1.84061E-05 -1.38521E-07
StressInBal      N4197    resImp   SIGM_NOEU                  96  9.50495E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.83405E-05 -1.98196E-05 -1.14252E-05  3.88200E-07
StressInBal      N4198    resImp   SIGM_NOEU                  96  9.50495E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -9.61712E-06 -1.61734E-05 -7.77555E-06 -1.39069E-07
StressInBal      N4199    resImp   SIGM_NOEU                  96  9.50495E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -7.88973E-06 -1.55282E-05 -7.06825E-06  1.94554E-09
StressInBal      N4200    resImp   SIGM_NOEU                  96  9.50495E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -9.61067E-06 -1.61521E-05 -7.76750E-06  1.43098E-07
StressInBal      N4201    resImp   SIGM_NOEU                  96  9.50495E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.83325E-05 -1.97790E-05 -1.14110E-05 -3.85788E-07
StressInBal      N4202    resImp   SIGM_NOEU                  96  9.50495E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.61208E-05 -2.65414E-05 -1.83837E-05  1.33346E-07
StressInBal      N4196    resImp   SIGM_NOEU                  97  9.60396E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.55267E-05 -2.58484E-05 -1.80106E-05 -9.22924E-08
StressInBal      N4197    resImp   SIGM_NOEU                  97  9.60396E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.79672E-05 -1.91375E-05 -1.11169E-05  3.91222E-07
StressInBal      N4198    resImp   SIGM_NOEU                  97  9.60396E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -9.32147E-06 -1.55250E-05 -7.49999E-06 -1.37969E-07
StressInBal      N4199    resImp   SIGM_NOEU                  97  9.60396E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -7.60718E-06 -1.48836E-05 -6.79763E-06  1.91677E-09
StressInBal      N4200    resImp   SIGM_NOEU                  97  9.60396E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -9.31510E-06 -1.55041E-05 -7.49204E-06  1.41939E-07
StressInBal      N4201    resImp   SIGM_NOEU                  97  9.60396E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.79593E-05 -1.90974E-05 -1.11029E-05 -3.88849E-07
StressInBal      N4202    resImp   SIGM_NOEU                  97  9.60396E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.55111E-05 -2.57901E-05 -1.79885E-05  8.71760E-08
StressInBal      N4196    resImp   SIGM_NOEU                  98  9.70297E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.49265E-05 -2.51109E-05 -1.76221E-05 -4.71834E-08
StressInBal      N4197    resImp   SIGM_NOEU                  98  9.70297E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.76004E-05 -1.84693E-05 -1.08146E-05  3.94112E-07
StressInBal      N4198    resImp   SIGM_NOEU                  98  9.70297E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -9.03167E-06 -1.48903E-05 -7.23006E-06 -1.36876E-07
StressInBal      N4199    resImp   SIGM_NOEU                  98  9.70297E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -7.33042E-06 -1.42526E-05 -6.53262E-06  1.88842E-09
StressInBal      N4200    resImp   SIGM_NOEU                  98  9.70297E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -9.02539E-06 -1.48696E-05 -7.22221E-06  1.40788E-07
StressInBal      N4201    resImp   SIGM_NOEU                  98  9.70297E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.75926E-05 -1.84297E-05 -1.08007E-05 -3.91777E-07
StressInBal      N4202    resImp   SIGM_NOEU                  98  9.70297E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.49111E-05 -2.50534E-05 -1.76003E-05  4.21243E-08
StressInBal      N4196    resImp   SIGM_NOEU                  99  9.80198E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.43358E-05 -2.43878E-05 -1.72406E-05 -3.17292E-09
StressInBal      N4197    resImp   SIGM_NOEU                  99  9.80198E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.72399E-05 -1.78147E-05 -1.05180E-05  3.96871E-07
StressInBal      N4198    resImp   SIGM_NOEU                  99  9.80198E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -8.74764E-06 -1.42689E-05 -6.96567E-06 -1.35790E-07
StressInBal      N4199    resImp   SIGM_NOEU                  99  9.80198E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -7.05935E-06 -1.36350E-05 -6.27314E-06  1.86049E-09
StressInBal      N4200    resImp   SIGM_NOEU                  99  9.80198E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -8.74144E-06 -1.42485E-05 -6.95792E-06  1.39644E-07
StressInBal      N4201    resImp   SIGM_NOEU                  99  9.80198E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.72322E-05 -1.77756E-05 -1.05043E-05 -3.94575E-07
StressInBal      N4202    resImp   SIGM_NOEU                  99  9.80198E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.43206E-05 -2.43310E-05 -1.72190E-05 -1.82946E-09
StressInBal      N4196    resImp   SIGM_NOEU                 100  9.90099E-02  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.37545E-05 -2.36787E-05 -1.68658E-05  3.97595E-08
StressInBal      N4197    resImp   SIGM_NOEU                 100  9.90099E-02  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.68857E-05 -1.71735E-05 -1.02272E-05  3.99504E-07
StressInBal      N4198    resImp   SIGM_NOEU                 100  9.90099E-02  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -8.46926E-06 -1.36607E-05 -6.70672E-06 -1.34711E-07
StressInBal      N4199    resImp   SIGM_NOEU                 100  9.90099E-02  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.79387E-06 -1.30304E-05 -6.01908E-06  1.83297E-09
StressInBal      N4200    resImp   SIGM_NOEU                 100  9.90099E-02  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -8.46314E-06 -1.36405E-05 -6.69908E-06  1.38508E-07
StressInBal      N4201    resImp   SIGM_NOEU                 100  9.90099E-02  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.68781E-05 -1.71349E-05 -1.02136E-05 -3.97245E-07
StressInBal      N4202    resImp   SIGM_NOEU                 100  9.90099E-02  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.37395E-05 -2.36227E-05 -1.68445E-05 -4.47058E-08
StressInBal      N4196    resImp   SIGM_NOEU                 101  1.00000E-01  0.00000E+00  4.20000E+02 -4.50000E+01 -7.80000E+02 -3.31824E-05 -2.29835E-05 -1.64977E-05  8.16339E-08
StressInBal      N4197    resImp   SIGM_NOEU                 101  1.00000E-01  6.00000E+01  4.80000E+02 -4.50000E+01 -7.80000E+02 -1.65377E-05 -1.65454E-05 -9.94192E-06  4.02013E-07
StressInBal      N4198    resImp   SIGM_NOEU                 101  1.00000E-01  1.20000E+02  5.40000E+02 -4.50000E+01 -7.80000E+02 -8.19645E-06 -1.30652E-05 -6.45312E-06 -1.33638E-07
StressInBal      N4199    resImp   SIGM_NOEU                 101  1.00000E-01  1.80000E+02  6.00000E+02 -4.50000E+01 -7.80000E+02 -6.53389E-06 -1.24388E-05 -5.77035E-06  1.80586E-09
StressInBal      N4200    resImp   SIGM_NOEU                 101  1.00000E-01  2.40000E+02  6.60000E+02 -4.50000E+01 -7.80000E+02 -8.19041E-06 -1.30453E-05 -6.44558E-06  1.37379E-07
StressInBal      N4201    resImp   SIGM_NOEU                 101  1.00000E-01  3.00000E+02  7.20000E+02 -4.50000E+01 -7.80000E+02 -1.65302E-05 -1.65073E-05 -9.92855E-06 -3.99790E-07
StressInBal      N4202    resImp   SIGM_NOEU                 101  1.00000E-01  3.60000E+02  7.80000E+02 -4.50000E+01 -7.80000E+02 -3.31676E-05 -2.29282E-05 -1.64767E-05 -8.65248E-08

